"確認　メール　届かない","「登録情報の確認（メール・ハガキ）」が届かないのですね。
発送予定日・発送状況は当協会ウェブサイトにてご確認頂けます。申込締切日から14日を過ぎてもお手元に届かない場合は、至急本部事務局にお問合せください。

【参照】申し込み後の流れ
http://www.piano.or.jp/compe/entry/before.html"
"登録情報 誤り","「登録情報の確認（メール・ハガキ）」記載の内容に誤りがある場合は、返信締切日までに、訂正内容について明記の上、FAXまたはメールでご連絡ください。"
"登録情報　間違い","「登録情報の確認（メール・ハガキ）」記載の内容に誤りがある場合は、返信締切日までに、訂正内容について明記の上、FAXまたはメールでご連絡ください。"
"コンペ　スケジュール","当日のスケジュールは、開催日１週間10日前にお送りする「参加票」にて当日の時間割とグループ番号をお知らせ致し ます。「参加票」の発送予定日・発送状況は当協会ウェブサイトにてご確認いただけます。

【参照】申し込み後の流れ
http://www.piano.or.jp/compe/entry/before.html"
"当日 スケジュール","当日のスケジュールは、開催日１週間10日前にお送りする「参加票」にて当日の時間割とグループ番号をお知らせ致し ます。「参加票」の発送予定日・発送状況は当協会ウェブサイトにてご確認いただけます。

【参照】申し込み後の流れ
http://www.piano.or.jp/compe/entry/before.html"
"当日　時間割","交通や宿泊の予約を取る都合で、早く当日の時間割を知りたいのですね。
当日の時間割の発表は、全ての地区で公平を保つため一律で参加票の発送、および当協会ウェブ サイトへの掲載をもってお知らせいたします。なお、地区本選については参加票の発送に 先立ち7月中旬に各級の開催日を発表いたします。"
"コンペ　時間割","交通や宿泊の予約を取る都合で、早く当日の時間割を知りたいのですね。
当日の時間割の発表は、全ての地区で公平を保つため一律で参加票の発送、および当協会ウェブ サイトへの掲載をもってお知らせいたします。なお、地区本選については参加票の発送に 先立ち7月中旬に各級の開催日を発表いたします。"
"当日の演奏順","当日の演奏順について、演奏順はコンピュータよる無作為の抽選順です。運営者の恣意や一定の規則に従わないように 配慮されています。演奏順は当日受付時に発表いたします。"
"演奏順","当日の演奏順について、演奏順はコンピュータよる無作為の抽選順です。運営者の恣意や一定の規則に従わないように 配慮されています。演奏順は当日受付時に発表いたします。"
"予定が入ってしまった","当日急な日時の変更についての質問ですね。
日時の指定・変更はできません。また申込締め切り日後の参加地区の変更や申込キャンセルはできません。"
"コンペ　当日　予定が入った","当日急な日時の変更についての質問ですね。
日時の指定・変更はできません。また申込締め切り日後の参加地区の変更や申込キャンセルはできません。"
"課題曲　指定の版 楽譜","課題曲一覧に掲載されている版の楽譜について、課題曲一覧に掲載されている楽譜は、参考楽譜です。楽譜指定となっている曲目以外は、掲載楽譜でないものを使用してかまいません。

【参照】課題曲
http://www.piano.or.jp/compe/repertory/"
"課題曲の楽譜 指定の","課題曲一覧に掲載されている版の楽譜について、課題曲一覧に掲載されている楽譜は、参考楽譜です。楽譜指定となっている曲目以外は、掲載楽譜でないものを使用してかまいません。

【参照】課題曲
http://www.piano.or.jp/compe/repertory/"
"課題曲のCDを買いたい","課題曲が入った楽譜やCDは、「課題曲集CD」(全２巻)が発売されています。収録されている曲目は「課題曲一 覧」でご確認ください。また全国の主要楽器店ではピティナ・ピアノコンペティション特設コー ナーが設置され、課題曲のＣＤや楽譜が取り揃えられている場合もございます。一部の課題曲は ミュッセでもご購入いただけます。

課題曲CD
https://www.to-on.com/bastien/news/2014compe

課題曲一覧
http://www.piano.or.jp/compe/repertory/"
"課題曲の楽譜を買いたい","課題曲が入った楽譜やCDは、「課題曲集CD」(全２巻)が発売されています。収録されている曲目は「課題曲一 覧」でご確認ください。また全国の主要楽器店ではピティナ・ピアノコンペティション特設コー ナーが設置され、課題曲のＣＤや楽譜が取り揃えられている場合もございます。一部の課題曲は ミュッセでもご購入いただけます。

課題曲CD
https://www.to-on.com/bastien/news/2014compe

課題曲一覧
http://www.piano.or.jp/compe/repertory/"
"コンペ 遅刻","急遽、遅刻・欠席することになってしまった場合は、早急に本部事務局、または実施事務局までご連絡ください。

【参照】コンペティション（演奏検定）当日
http://www.piano.or.jp/compe/ontheday/"
"コンペ 欠席","急遽、遅刻・欠席することになってしまった場合は、早急に本部事務局、または実施事務局までご連絡ください。

【参照】コンペティション（演奏検定）当日
http://www.piano.or.jp/compe/ontheday/"
"コンペ 補助ペダル","補助ペダル・足台の持参について、補助ペダル・足台を準備している地区もあります。当協会ウェブサイト各地区詳細ページにてご確認ください。また準備されている場合も、普段使用されているものと異なることがありますの で、各自持参をおすすめします。

【参照】コンペティション（演奏検定）当日
http://www.piano.or.jp/compe/ontheday/"
"コンペティション 足台ありますか？","補助ペダル・足台の持参について、補助ペダル・足台を準備している地区もあります。当協会ウェブサイト各地区詳細ページにてご確認ください。また準備されている場合も、普段使用されているものと異なることがありますの で、各自持参をおすすめします。

【参照】コンペティション（演奏検定）当日
http://www.piano.or.jp/compe/ontheday/"
"コンペ　録音したい","演奏を撮影・録音することについては、各開催地区により条件が異なります。「地区一覧」、当協会ウェブサイト各地区詳細ページにて可否をご確認ください。可能な場合でも運営の都合上、急遽撮影をご遠慮いただくこともございますので、当日は会場の係の指示に従ってください。

【参照】コンペティション（演奏検定）当日
http://www.piano.or.jp/compe/ontheday/"
"コンペ　演奏を撮影したい","演奏を撮影・録音することについては、各開催地区により条件が異なります。「地区一覧」、当協会ウェブサイト各地区詳細ページにて可否をご確認ください。可能な場合でも運営の都合上、急遽撮影をご遠慮いただくこともございますので、当日は会場の係の指示に従ってください。

【参照】コンペティション（演奏検定）当日
http://www.piano.or.jp/compe/ontheday/"
"コンペ 演奏　途中終了","途中で演奏をカットされることについて、運営の都合上、演奏の一部をカットし、次の曲へ移るように指示が入る場合がありますが、採点には一切影響がありません。またカットが入るタイミングは、曲の組み合わせなどにより各個人で異なります。"
"コンペ 演奏のカット","途中で演奏をカットされることについて、運営の都合上、演奏の一部をカットし、次の曲へ移るように指示が入る場合がありますが、採点には一切影響がありません。またカットが入るタイミングは、曲の組み合わせなどにより各個人で異なります。"
"コンペ　結果発表まで残れない","どうしても結果発表の時間まで残れない場合は、当日受付にてお申し出ください。（郵送する場合、送料はご負担頂きます）
審査結果は開催終了後、当協会ウェブサイトでも発表します。"
"結果発表 コンペ","どうしても結果発表の時間まで残れない場合は、当日受付にてお申し出ください。（郵送する場合、送料はご負担頂きます）
審査結果は開催終了後、当協会ウェブサイトでも発表します。"
"当日に配られた資料が欲しい","当日の交付物を受け取れなかったり、交付物に不足があった場合、実施事務局までご連絡ください。"
"コンペ　当日　配布物","当日の交付物を受け取れなかったり、交付物に不足があった場合、実施事務局までご連絡ください。"
"採点表について聞きたい","採点票の見方についてはこちらを参照してください。

【参照】 審査方法・採点票の見方
http://www.piano.or.jp/compe/about/shinsa.html"
"コンペ 採点票の見方","採点票の見方についてはこちらを参照してください。

【参照】 審査方法・採点票の見方
http://www.piano.or.jp/compe/about/shinsa.html"
"コンペ参加シールとは","「コンペ参加シール」は、「ピティナ・パスポート」のコンペティション参加記録ページに貼っていただくためのシールです。

ピティナ・パスポート
http://www.piano.or.jp/step/ontheday/passport.html"
"コンペ 参加シール","「コンペ参加シール」は、「ピティナ・パスポート」のコンペティション参加記録ページに貼っていただくためのシールです。

ピティナ・パスポート
http://www.piano.or.jp/step/ontheday/passport.html"
"ステップ　どこでやっている？","ステップの参加について、ステップは年間を通じ、全国約530ヶ所で開催しております。どこの地区でも参加することができます。開催が決定次第、申込受付を開始いたします。

→開催地区・日程
http://www.piano.or.jp/step/schedule/"
"ステップはいつやっている？","ステップの参加について、ステップは年間を通じ、全国約530ヶ所で開催しております。どこの地区でも参加することができます。開催が決定次第、申込受付を開始いたします。

→開催地区・日程
http://www.piano.or.jp/step/schedule/"
"ステップに年齢制限はある？","ステップに年齢制限はございません。幼児から大人まで幅広い年代の方が参加されています。（最高齢は100才、最小年齢は1歳です！）"
"ステップ　年齢","ステップに年齢制限はございません。幼児から大人まで幅広い年代の方が参加されています。（最高齢は100才、最小年齢は1歳です！）"
"ステップ ジュニアステージとは","ジュニアステージ、グランミューズステージの違いについて、小学生以下の方はジュニアステージ、高校卒業以上の方はグランミューズステージでご参加ください。中学生、高校生の方はどちらのステージをお選びいただいても構いません。ご自身が希望されるステージにご参加ください。"
"ステップ　グランミューズステージとは","ジュニアステージ、グランミューズステージの違いについて、小学生以下の方はジュニアステージ、高校卒業以上の方はグランミューズステージでご参加ください。中学生、高校生の方はどちらのステージをお選びいただいても構いません。ご自身が希望されるステージにご参加ください。"
"ステップ 飛び級できますか？","ステップの飛び級、もしくはステップを下げることについて、両方とも可能です。同じステップを複数回受けることも可能です。
"
"ステップ、級を下げたい","ステップの飛び級、もしくはステップを下げることについて、両方とも可能です。同じステップを複数回受けることも可能です。
"
"ステップ　課題曲を教えて","ステップの課題曲についてはこちらをご覧ください。
http://www.piano.or.jp/step/piece/23step.html"
"ステップの課題曲はなんですか？","ステップの課題曲についてはこちらをご覧ください。
http://www.piano.or.jp/step/piece/23step.html"
"ステップの自由曲の曲コード","自由曲の曲コードは、9999-999です。ただし、23ステップの課題曲から選んだ場合は、その曲目コードを記入してください。"
"ステップ 曲コード 自由曲","自由曲の曲コードは、9999-999です。ただし、23ステップの課題曲から選んだ場合は、その曲目コードを記入してください。"
"ステップ 時間オーバーした場合","ステップの演奏時間について、規定時間を超えた場合は、アドバイザーの判断により演奏途中でカットする場合があります。必ず規定時間内に収まる曲を選択してください。"
"ステップで演奏時間を超えた場合","ステップの演奏時間について、規定時間を超えた場合は、アドバイザーの判断により演奏途中でカットする場合があります。必ず規定時間内に収まる曲を選択してください。"
"ステップ、一覧に載っていない課題曲","課題曲の楽譜については、原則として指定された楽譜を使用してください。ただしこれらは校訂（ディナーミク、フレージング等）を指定しているものではありません。他の楽譜の使用については、指導者の判断にお任せします。ポピュラーは必ず課題曲一覧に掲載された楽譜を使用してください。"
"ステップ、のっていない楽譜","課題曲の楽譜については、原則として指定された楽譜を使用してください。ただしこれらは校訂（ディナーミク、フレージング等）を指定しているものではありません。他の楽譜の使用については、指導者の判断にお任せします。ポピュラーは必ず課題曲一覧に掲載された楽譜を使用してください。"
"ステップ　作品番号がわからない","ステップの作品番号・楽章について、特に自由曲では作品番号や楽章を詳しくお知らせいただいています。わからない場合は楽譜名をしっかりと明記して下さい。"
"ステップ　楽章がわからない","ステップの作品番号・楽章について、特に自由曲では作品番号や楽章を詳しくお知らせいただいています。わからない場合は楽譜名をしっかりと明記して下さい。"
"ピアノの練習ABC 予備練習も含まれる？","ステップでル・クーペ「ピアノの練習ABC」を選ぶ場合、予備練習は全て除きます。"
"ステップ　ル・クーペの予備練習は含まれる？","ステップでル・クーペ「ピアノの練習ABC」を選ぶ場合、予備練習は全て除きます。"
"ステップ、自由曲は複数曲選択できる？","ステップの自由曲の複数選曲は不可です。"
"ステップの曲を複数弾いて良い？","ステップの自由曲の複数選曲は不可です。"
"ステップ、ソナタ形式の曲数","ソナタ形式の曲の数え方をについて、ステップでは、楽章、組曲からの抜粋も、いち楽章、ひと組曲を一曲としてカウントします。"
"ステップ ソナタの場合の数え方","ソナタ形式の曲の数え方をについて、ステップでは、楽章、組曲からの抜粋も、いち楽章、ひと組曲を一曲としてカウントします。"
"ウェブサイトで買った楽譜 演奏して良い？","ウェブサイトで購入した楽譜を23ステップの自由曲として演奏することについて、23ステップの自由曲は、市販されている楽譜からお選びいただきます。ウェブサイト上で販売されている楽譜もお使い頂くことが可能です。"
"ステップ　WEBサイトで購入した楽譜","ウェブサイトで購入した楽譜を23ステップの自由曲として演奏することについて、23ステップの自由曲は、市販されている楽譜からお選びいただきます。ウェブサイト上で販売されている楽譜もお使い頂くことが可能です。"
"コンペの課題曲をステップで演奏したい","コンペティションの課題曲をステップで演奏したい場合の曲コードについて、フリーステップの場合は、コンペティションの課題曲コードを書いてください。"
"ステップでコンペの課題曲を弾く際の曲コード","コンペティションの課題曲をステップで演奏したい場合の曲コードについて、フリーステップの場合は、コンペティションの課題曲コードを書いてください。"
"ステップの申込はいつから？","ステップへの参加申込は、開催が決定次第受け付けております。開催決定した地区は随時ホームページでお知らせしております。

→開催地区・日程
http://www.piano.or.jp/step/schedule/"
"ステップに申込みたい","ステップへの参加申込みは2通りの方法があります。
その１：参加要項に同封の申込書を使う。参加要項の入手方法はこちら
http://www.piano.or.jp/step/entry/

その２：WEBからお申込み。申込方法はこちら
http://www.piano.or.jp/step/entry/webetnry.html

"
"ステップの申込み開始時期","ステップへの参加申込は、開催が決定次第受け付けております。開催決定した地区は随時ホームページでお知らせしております。

→開催地区・日程
http://www.piano.or.jp/step/schedule/"
"ステップに参加申込みするには","ステップへの参加申込みは2通りの方法があります。
その１：参加要項に同封の申込書を使う。参加要項の入手方法はこちら
http://www.piano.or.jp/step/entry/

その２：WEBからお申込み。申込方法はこちら
http://www.piano.or.jp/step/entry/webetnry.html

"
"ステップ　申込方法","ステップへの参加申込みは2通りの方法があります。
その１：参加要項に同封の申込書を使う。参加要項の入手方法はこちら
http://www.piano.or.jp/step/entry/

その２：WEBからお申込み。申込方法はこちら
http://www.piano.or.jp/step/entry/webetnry.html

"
"ステップの料金区分","ステップの料金区分について。

1. 一般⇒本人、指導者、ご家族がピティナ会員でない場合。

2. 指導者割引⇒参加者のピアノ指導者が、ピティナ会員である場合。

3. 会員割引⇒本人またはそのご家族（2親等以内）がピティナ会員である場合。

※「ピティナ会員」とは、本部登録会員（正会員、指導者会員、演奏会員、学生会員、支持会員、研究会員、作曲会員）を指します。
※ 過去にコンペやステップに参加し、ID番号を持っているだけではピティナ会員ではありません。
※ グランミューズ会員は、本人が参加者の場合に限り、会員割引が適用されます。指導者割引やご家族への会員割引はありませんのでご注意下さい。ご入会手続きの詳細はこちら
http://www.piano.or.jp/info/member/"
"ステップの料金について","ステップの料金区分について。

1. 一般⇒本人、指導者、ご家族がピティナ会員でない場合。

2. 指導者割引⇒参加者のピアノ指導者が、ピティナ会員である場合。

3. 会員割引⇒本人またはそのご家族（2親等以内）がピティナ会員である場合。

※「ピティナ会員」とは、本部登録会員（正会員、指導者会員、演奏会員、学生会員、支持会員、研究会員、作曲会員）を指します。
※ 過去にコンペやステップに参加し、ID番号を持っているだけではピティナ会員ではありません。
※ グランミューズ会員は、本人が参加者の場合に限り、会員割引が適用されます。指導者割引やご家族への会員割引はありませんのでご注意下さい。ご入会手続きの詳細はこちら
http://www.piano.or.jp/info/member/"
"ステップ　アンサンブル 割引","ステップへのアンサンブルで参加する場合の割引適用については、参加者（賛助出演者ではなく参加登録者）に 会員が含まれる場合は、会員割引料金にてお申込頂けます。"
"ステップ　アンサンブル 料金","ステップへのアンサンブルで参加する場合の割引適用については、参加者（賛助出演者ではなく参加登録者）に 会員が含まれる場合は、会員割引料金にてお申込頂けます。"
"ステップ、2名の料金","参加者2名、3名の料金表について。
演奏する曲全てが連弾やアンサンブルの場合、3名まで参加者登録をすることができます。（2台ピアノ８手連弾の場合のみ4名まで）ポイントを取得するには参加者登録が必要になり、人数によって料金が異なります。（賛助出演者との違いは下記をご覧ください）

※賛助出演者とは、
・合格証書、参加証書、パスポート、メッセージ、ポイントはなし
・一部出演するだけで可能（全曲演奏する必要がない）
・参加料金はかからない
・何名でもOK"
"ステップ3名の場合の料金","参加者2名、3名の料金表について。
演奏する曲全てが連弾やアンサンブルの場合、3名まで参加者登録をすることができます。（2台ピアノ８手連弾の場合のみ4名まで）ポイントを取得するには参加者登録が必要になり、人数によって料金が異なります。（賛助出演者との違いは下記をご覧ください）

※賛助出演者とは、
・合格証書、参加証書、パスポート、メッセージ、ポイントはなし
・一部出演するだけで可能（全曲演奏する必要がない）
・参加料金はかからない
・何名でもOK"
"ステップ申込み　新しく入会した場合","ステップ申込時に会員番号がない場合について、申込書の会員番号の欄に、必ず「入会申請中」と書き、該当する参加料をお振込みください。WEB申込では入会手続きがすべて完了していないと割引の適用はできません。"
"新入会でのステップ申込み","ステップ申込時に会員番号がない場合について、申込書の会員番号の欄に、必ず「入会申請中」と書き、該当する参加料をお振込みください。WEB申込では入会手続きがすべて完了していないと割引の適用はできません。"
"ステップ、地区名がわからない","ステップの地区名、地区コードがわからない場合は、開催地区情報をご覧下さい。
http://www.piano.or.jp/step/schedule/"
"ステップ　地区コードがわからない","ステップの地区名、地区コードがわからない場合は、開催地区情報をご覧下さい。
http://www.piano.or.jp/step/schedule/"
"ステップ、参加者IDがわからない","参加者IDがわからない場合、過去にピティナ・ピアノコンペティションやピティナ・ピアノ演奏検定に参加した方、ピティナ会員に発行されています。わからない場合、お持ちでない場合は空欄のままで結構です。"
"ステップ　参加者 ＩＤ","参加者IDがわからない場合、過去にピティナ・ピアノコンペティションやピティナ・ピアノ演奏検定に参加した方、ピティナ会員に発行されています。わからない場合、お持ちでない場合は空欄のままで結構です。"
"ステップ申込の締め切りに間に合わない","ステップの締切日について、参加申込は締切日必着となっております。近隣地区、または次回へお申込ください。"
"ステップ 締切日　間に合わない","ステップの締切日について、参加申込は締切日必着となっております。近隣地区、または次回へお申込ください。"
"ステップ、兄弟で同じ時間帯にしたい","ステップの時間調整について、ステップは『交流』を目的としておりますので、時間や日時の指定は原則としてお断りしております。一部の地区では、参加時間帯をお選びいただける「時間指定パス」を販売しておりますのでご利用ください。"
"ステップ 子供　一緒の時間にしたい","ステップの時間調整について、ステップは『交流』を目的としておりますので、時間や日時の指定は原則としてお断りしております。一部の地区では、参加時間帯をお選びいただける「時間指定パス」を販売しておりますのでご利用ください。"
"ステップ申込み 振込人住所氏名に何を記入する？","払込取扱い票の「振込人住所氏名」には、参加者本人の氏名を記入してください。"
"ステップ 振込人住所氏名とは","払込取扱い票の「振込人住所氏名」には、参加者本人の氏名を記入してください。"
"ステップの複数の申込書をまとめて郵送して良い？","ステップの申込書を複数まとめて郵送したい場合、申込書を兄弟や教室単位で一括して送ることは可能です。その際、必ず１つの封筒に１人分の申込書を入れ、それらをまとめて大きな封筒に入れてください。封筒表面には「ステップ申込書在中」とお書きください。"
"ステップ、申込書まとめて送りたい","ステップの申込書を複数まとめて郵送したい場合、申込書を兄弟や教室単位で一括して送ることは可能です。その際、必ず１つの封筒に１人分の申込書を入れ、それらをまとめて大きな封筒に入れてください。封筒表面には「ステップ申込書在中」とお書きください。"
"ステップ、申込書の記入ミス","課題曲と自由曲を逆に書いてしまった場合、または番号を書き間違えてしまった場合、申込書記入ミスの場合、二重線で訂正ください。手書き修正で構いません。修正液、修正テープはお勧めできませんが、ご使用の場合は必ず、参加者控、実施事務局用、本部保管用の3枚とも修正ください。"
"ステップ、申込書の書き間違い","課題曲と自由曲を逆に書いてしまった場合、または番号を書き間違えてしまった場合、申込書記入ミスの場合、二重線で訂正ください。手書き修正で構いません。修正液、修正テープはお勧めできませんが、ご使用の場合は必ず、参加者控、実施事務局用、本部保管用の3枚とも修正ください。"
"ステップ、Web申込み","ステップのWEB申込は、開催日程ページから、希望する地区の「申込」をクリックしてお申込みください。
http://www.piano.or.jp/step/schedule/"
"ステップ、ウェブで申し込みたい","ステップのWEB申込は、開催日程ページから、希望する地区の「申込」をクリックしてお申込みください。
http://www.piano.or.jp/step/schedule/"
"ステップ、参加料金の支払いについて","ステップの参加料金の支払いは、エントリー時にコンビニ各社、ペイジー、クレジットカード決済から支払い方法を選択することができます。それぞれの説明に従ってお支払い下さい。

※ 郵便振替からのお支払は、郵送申し込みの場合に限ります。ウェブでのお申込みではお選びいただくことができません。"
"ステップの料金の支払方法","ステップの参加料金の支払いは、エントリー時にコンビニ各社、ペイジー、クレジットカード決済から支払い方法を選択することができます。それぞれの説明に従ってお支払い下さい。

※ 郵便振替からのお支払は、郵送申し込みの場合に限ります。ウェブでのお申込みではお選びいただくことができません。"
"ステップのWeb申込み途中でフリーズ","Web申込の途中で画面がフリーズしてしまった場合について、携帯電話やスマートフォンからお申し込みの場合、正しく申込み登録が完了できない可能性があります。もう一度パソコンから申込み登録をお願いします"
"ステップ WEB フリーズしてしまった","Web申込の途中で画面がフリーズしてしまった場合について、携帯電話やスマートフォンからお申し込みの場合、正しく申込み登録が完了できない可能性があります。もう一度パソコンから申込み登録をお願いします"
"ステップ、申込完了メールが届かない","申込み直後に届くはずの、申込完了メール（自動送信）が届かなかった場合についてですね。
申込み登録の最後に「申込み完了　確認メール送信」というボタンを押して入力終了となります。このボタンを押さなかった場合はメールをお送りできませんのでご注意ください。

※ ボタンを押したのにメールが届かない場合、ご登録いただいたメールアドレスが誤っているかもしれません。クレジットカード支払い以外でしたら、お支払い頂かない限り、申込み完了とはなりませんので、再度改めて申込み登録を行ってください。"
"ステップ、申込後メールが届かない","申込み直後に届くはずの、申込完了メール（自動送信）が届かなかった場合についてですね。
申込み登録の最後に「申込み完了　確認メール送信」というボタンを押して入力終了となります。このボタンを押さなかった場合はメールをお送りできませんのでご注意ください。

※ ボタンを押したのにメールが届かない場合、ご登録いただいたメールアドレスが誤っているかもしれません。クレジットカード支払い以外でしたら、お支払い頂かない限り、申込み完了とはなりませんので、再度改めて申込み登録を行ってください。"
"ステップ、申込書が届いているか確認したい","申込書が届いたかどうか確認の確認については、電話での確認はできません。簡易書留で申込書をお送りいただいた場合、郵便局で確認をとることができます。ピティナでは申込手続き完了のお知らせは、登録情報の確認メール／ハガキの発送をもってかえさせていただきます。締切日後2週間たっても届かない場合は本部事務局までご連絡ください。"
"ステップの申込み書類が届いていることを知りたい","申込書が届いたかどうか確認の確認については、電話での確認はできません。簡易書留で申込書をお送りいただいた場合、郵便局で確認をとることができます。ピティナでは申込手続き完了のお知らせは、登録情報の確認メール／ハガキの発送をもってかえさせていただきます。締切日後2週間たっても届かない場合は本部事務局までご連絡ください。"
"ステップ、地区の変更","ステップの地区、ステージ、ステップ、曲目を変更について、郵送申込・ウェブ申込ともに、すべての変更は、申込締切日（月曜）まで可能です。変更する項目と内容、氏名を記載して、step_form@piano.or.jp または FAX：03-3944-2482までお送りください。 申込締切日以降の変更はお受けできませんのでご注意ください。"
"ステップ、ステージの変更","ステップの地区、ステージ、ステップ、曲目を変更について、郵送申込・ウェブ申込ともに、すべての変更は、申込締切日（月曜）まで可能です。変更する項目と内容、氏名を記載して、step_form@piano.or.jp または FAX：03-3944-2482までお送りください。 申込締切日以降の変更はお受けできませんのでご注意ください。"
"ステップ、曲の変更","ステップの地区、ステージ、ステップ、曲目を変更について、郵送申込・ウェブ申込ともに、すべての変更は、申込締切日（月曜）まで可能です。変更する項目と内容、氏名を記載して、step_form@piano.or.jp または FAX：03-3944-2482までお送りください。 申込締切日以降の変更はお受けできませんのでご注意ください。"
"ステップ、登録情報確認メールの内容に誤りがある","ステップの申込書に記載された内容と、登録内容が違っていた場合のみ訂正が可能です。訂正項目を明記し、至急FaxもしくはE-mailにてご連絡ください。

連絡先：step_form@piano.or.jp Fax:03-3944-2482"
"ステップ、ハガキの内容に間違いがある","ステップの申込書に記載された内容と、登録内容が違っていた場合のみ訂正が可能です。訂正項目を明記し、至急FaxもしくはE-mailにてご連絡ください。

連絡先：step_form@piano.or.jp Fax:03-3944-2482"
"ステップ、当日の時間割はいつわかる？","ステップの当日の時間割は、開催1週間前に届く参加票に記載されています。もし1週間を過ぎても届かない場合は、至急ピティナ本部まで連絡ください。時間割や登録情報確認のメール／ハガキ・参加票の発送予定は各地区の詳細ページからもご覧いただけます。"
"ステップ、時間割を知りたい","ステップの当日の時間割は、開催1週間前に届く参加票に記載されています。もし1週間を過ぎても届かない場合は、至急ピティナ本部まで連絡ください。時間割や登録情報確認のメール／ハガキ・参加票の発送予定は各地区の詳細ページからもご覧いただけます。"
"ステップの参加票を失くした","ステップの参加票を紛失してしまった場合、事前に本部までご連絡の上、参加当日、紛失の旨を受付にお申し出ください。申込を確認させていただく場合がございますので、申込書の参加者控と登録情報の確認メール／ハガキを忘れずにお持ちください。"
"ステップ、参加票を紛失してしまった","ステップの参加票を紛失してしまった場合、事前に本部までご連絡の上、参加当日、紛失の旨を受付にお申し出ください。申込を確認させていただく場合がございますので、申込書の参加者控と登録情報の確認メール／ハガキを忘れずにお持ちください。"
"ステップ、当日に参加できなくなった","申込後、予定していたステップに参加できなくなった場合、当日欠席扱いになります。開催日前日までは本部事務局、開催当日は実施事務局へご連絡ください。なお、地区変更、参加料の返金、次回への繰越は出来ませんのでご了承ください。"
"ステップ、急遽参加できなくなった","申込後、予定していたステップに参加できなくなった場合、当日欠席扱いになります。開催日前日までは本部事務局、開催当日は実施事務局へご連絡ください。なお、地区変更、参加料の返金、次回への繰越は出来ませんのでご了承ください。"
"ステップ、楽譜を見ながらでも良いですか？","ステップは楽譜を見ても結構です。ただし、暗譜も評価対象の一部です。"
"ステップは楽譜を見て演奏しても良い？","ステップは楽譜を見ても結構です。ただし、暗譜も評価対象の一部です。"
"ステップではビデオ撮影可能ですか？","ステップでのビデオ撮影は、原則として参加者ご本人から了承いただいた方のみ可能です。その他の方はご遠慮ください。また、会場によっては皆様に撮影をご遠慮いただく場合もございますので、ステップ地区詳細ページよりご確認お願いいたします。"
"ステップ、撮影したい","ステップでのビデオ撮影は、原則として参加者ご本人から了承いただいた方のみ可能です。その他の方はご遠慮ください。また、会場によっては皆様に撮影をご遠慮いただく場合もございますので、ステップ地区詳細ページよりご確認お願いいたします。"
"ステップ、足台ありますか？","ステップの足台・補助ペダルについては、地区詳細ページに、足台・補助ペダルの有無やピアノ機種のご案内をしておりますのでご覧ください。参加票にも記載しております。※足台・補助ペダルは原則として参加者ご自身または保護者の方が行ってください。"
"ステップ、補助ペダルはありますか？","ステップの足台・補助ペダルについては、地区詳細ページに、足台・補助ペダルの有無やピアノ機種のご案内をしておりますのでご覧ください。参加票にも記載しております。※足台・補助ペダルは原則として参加者ご自身または保護者の方が行ってください。"
"ピティナパスポートを失くした","ピティナパスポートの再発行には、これまでの参加履歴つき（手数料3000円）と、履歴なし（手数料500円）の２種類があります。再発行の申請方法はこちらhttp://www.piano.or.jp/step/ontheday/passport.html
"
"ピティナ　パスポート　紛失","ピティナパスポートの再発行には、これまでの参加履歴つき（手数料3000円）と、履歴なし（手数料500円）の２種類があります。再発行の申請方法はこちらhttp://www.piano.or.jp/step/ontheday/passport.html
"
"ステップの見学をしたい","ステップは全会場、公開で入場料をいただいておりません。見学は大歓迎です。今後開催予定地区のプログラム、開催時期などはこちらから。各地のステップの様子はこちら。

開催時期
http://www.piano.or.jp/step/schedule/

ステップの様子
http://www.piano.or.jp/step/archive/"
"ステップは見学できますか？","ステップは全会場、公開で入場料をいただいておりません。見学は大歓迎です。今後開催予定地区のプログラム、開催時期などはこちらから。各地のステップの様子はこちら。

開催時期
http://www.piano.or.jp/step/schedule/

ステップの様子
http://www.piano.or.jp/step/archive/"
"ピティナとはなんですか？","ピティナ（一般社団法人全日本ピアノ指導者協会）は、全国組織を持つ公益法人であるピアノ・音楽指導者団体です。詳しくはこちら
http://www.piano.or.jp/info/about/"
"全日本ピアノ指導者協会とは","ピティナ（一般社団法人全日本ピアノ指導者協会）は、全国組織を持つ公益法人であるピアノ・音楽指導者団体です。詳しくはこちら
http://www.piano.or.jp/info/about/"
"ピティナに登録している先生は、登録基準があるのですか？","ピティナ正会員、指導会員 等のうち、掲載希望を頂いている方のみ登録しております。掲載にあたっては、特に審査等はございません。

正会員、指導会員 等
http://www.piano.or.jp/info/member/date.html#syubetsu"
"ピティナにはどんな先生が登録されているのですか？","ピティナ正会員、指導会員 等のうち、掲載希望を頂いている方のみ登録しております。掲載にあたっては、特に審査等はございません。

正会員、指導会員 等
http://www.piano.or.jp/info/member/date.html#syubetsu"
"ピティナに申込みするには会員登録が必要ですか？","会員登録なしで、どなたでもお申込できます。"
"申込みするのに会員登録しないといけない？","会員登録なしで、どなたでもお申込できます。"
"ピティナに申し込むために料金が発生しますか？","ピティナに申し込むにあたり、特にお支払いは生じません。習うことになったら、先生に直接月謝をお支払いください。"
