id,question,answer,question_answer_id,bot_id,answer_id
3198322,InternetExplorer11のインストールに失敗しました。,キャッシュクリアを実施し、再度インストールを実施してください。<br>※上記作業後に同様のエラーが発生する場合は、お手数ですがＤＫＩ インフラGr(7-205-413)まで<br>　ご連絡ください。 <br>,11431,10,12510
3198323,IE11インストール作業中に失敗する。,キャッシュクリアを実施し、再度インストールを実施してください。<br>※上記作業後に同様のエラーが発生する場合は、お手数ですがＤＫＩ インフラGr(7-205-413)まで<br>　ご連絡ください。 <br>,11432,10,12511
3198324,Internet Explorer11のインストールに失敗する。,キャッシュクリアを実施し、再度インストールを実施してください。<br>※上記作業後に同様のエラーが発生する場合は、お手数ですがＤＫＩ インフラGr(7-205-413)まで<br>　ご連絡ください。 <br>,11433,10,12512
3198325,IEはアップデートしたが、EDENが使えない。, こちらにアクセスし、下図の画像が表示されていない場合<br>正常にアップデートできていない可能せがございます。<br><br>以下の作業を実施し、再確認してください。<br>【32bitの場合】<br>C:?DKI_WORK?IE11?Programsの中の以下のファイルを実行してください。<br>・IE11-Windows6.1-KB3087985-x86.msu<br>・IE11-Windows6.1-KB3078071-x86.msu<br>・IE11-Windows6.1-KB3058515-x86.msu<br>・IE11_HKLM_Conf.reg<br>・IE11_HKCU_Conf.reg<br><br>【64bitの場合】<br>C:?DKI_WORK?IE11?x64?Programsの中の以下のファイルを実行してください。<br>・IE11-Windows6.1-KB3058515-x64.msu<br>・IE11-Windows6.1-KB3078071-x64.msu<br>・IE11-Windows6.1-KB3058515-x64.msu<br>・IE11_HKLM_Conf.reg<br>・IE11_HKCU_Conf.reg<br>,11434,10,10318
3198326,EDENの印刷機能が使えない。,Adobe ReaderのバージョンをXIにアップデートしてください。<br>アップデート方法は手順書に記載しております。 ,11435,10,10319
3198327,IE11インストール後、EDENで出力できない。,Adobe ReaderのバージョンをXIにアップデートしてください。<br>アップデート方法は手順書に記載しております。 ,11436,10,10320
3198328,EDENで印刷できない。,Adobe ReaderのバージョンをXIにアップデートしてください。<br>アップデート方法は手順書に記載しております。 ,11437,10,10321
3198329,EDENで出力できない。,Adobe ReaderのバージョンをXIにアップデートしてください。<br>アップデート方法は手順書に記載しております。 ,11438,10,10322
3198330,Windows7のSP１をいれたい。,ご自身端末の以下フォルダから、ファイルをインストールしてください。<br>C:\DKI_WORK\IE11\Programs\windows6.1-KB976932-X86.exe<br><br>フォルダが無い場合は、以下へ連絡してください。<br>7-205-413,11439,10,10324
3198331,IE11インストーラを実行したらエラーメッセージが表示され終了する。This installer is for Japanese.To install please contact DKI Support(7-205-413）,端末が日本語OSでないと判断されているため、インストールできません。インストーラを実行するために、レジストリの値を変更する必要があります。以下へご連絡をお願いします。7-205-413,11440,10,4963
3198332,IEインストール中にThis installer is for Japanese.To install please contact DKI Support(7-205-413）と表示され終了する。,端末が日本語OSでないと判断されているため、インストールできません。インストーラを実行するために、レジストリの値を変更する必要があります。<br><br>以下へご連絡をお願いします。<br>7-205-413,11441,10,6031
3198333,IEのインストーラを実行したが、以下の文言が表示されインストーラが終了する。This installer is for Japanese.To install please contact DKI Support(7-205-413）,端末が日本語OSでないと判断されているため、インストールできません。インストーラを実行するために、レジストリの値を変更する必要があります。<br><br>以下へご連絡をお願いします。<br>7-205-413,11442,10,12513
3198334,新しいバージョンを自動的にインストールする　にチェックが入っている,「新しいバージョンを自動的にインストールする」のチェックは外してください。,11443,10,10325
3198335,IEで、新しいバージョンを自動的にインストールする,「新しいバージョンを自動的にインストールする」のチェックは外してください。,11444,10,10326
3198336,IE11でEDEN/Plusが起動できません。,EDEN/Plusをご利用していただくには、ダイキン設定(社内設定)が必要になります。<br>端末の「C:\DKI_WORK\IE11」フォルダがあれば、以下フィルをインストールをお願いします。<br><br>　・IE11-Windows6.1-KB3058515-x86.msu<br>　・IE11-Windows6.1-KB3078071-x86.msu<br>　・IE11-Windows6.1-KB3087985-x86.msu<br>　･IE11_HKCU_Conf.reg<br>　・IE11_HKLM_Conf.reg,11445,10,10327
3198337,インターネットエクスプローラでエデンプラスで使用しようとすると『インターネットエクスプローラをご利用ください。』となり、起動できません。,EDEN/Plusをご利用していただくには、ダイキン設定(社内設定)が必要になります。<br>端末の「C:\DKI_WORK\IE11」フォルダがあれば、以下フィルをインストールをお願いします。<br><br>　・IE11-Windows6.1-KB3058515-x86.msu<br>　・IE11-Windows6.1-KB3078071-x86.msu<br>　・IE11-Windows6.1-KB3087985-x86.msu<br>　･IE11_HKCU_Conf.reg<br>　・IE11_HKLM_Conf.reg,11446,10,10328
3198338,EDENが見れない,EDEN/Plusをご利用していただくには、ダイキン設定(社内設定)が必要になります。<br>端末の「C:\DKI_WORK\IE11」フォルダがあれば、以下フィルをインストールをお願いします。<br><br>　・IE11-Windows6.1-KB3058515-x86.msu<br>　・IE11-Windows6.1-KB3078071-x86.msu<br>　・IE11-Windows6.1-KB3087985-x86.msu<br>　･IE11_HKCU_Conf.reg<br>　・IE11_HKLM_Conf.reg,11447,10,10329
3198339,ダイキン設定とはどういう設定か。,IE11のインストーラーに組み込まれているダイキン設定は以下の設定を実施しております。<br><br>　1.初回セットアップの省略<br>　　バージョンアップした後、IE初回起動時のセットアップ画面を表示しないようにします。<br><br>　2.エンタープライズモードの設定<br>　　特定のURLにアクセスした際にエンタープライズモードが起動するようします。<br><br>　3.セキュリティ(脆弱性)対策<br>　　インターネットオプション - 詳細設定 - セキュリティのSSL(2.0、3.0)を使用しないようにします。,11448,10,10330
3198340,IE11インストールのダイキン設定について教えてください。,IE11のインストーラーに組み込まれているダイキン設定は以下の設定を実施しております。<br><br>　1.初回セットアップの省略<br>　　バージョンアップした後、IE初回起動時のセットアップ画面を表示しないようにします。<br><br>　2.エンタープライズモードの設定<br>　　特定のURLにアクセスした際にエンタープライズモードが起動するようします。<br><br>　3.セキュリティ(脆弱性)対策<br>　　インターネットオプション - 詳細設定 - セキュリティのSSL(2.0、3.0)を使用しないようにします。,11449,10,10331
3198341,IE11のダイキン設定とは何ですか。,IE11のインストーラーに組み込まれているダイキン設定は以下の設定を実施しております。<br><br>　1.初回セットアップの省略<br>　　バージョンアップした後、IE初回起動時のセットアップ画面を表示しないようにします。<br><br>　2.エンタープライズモードの設定<br>　　特定のURLにアクセスした際にエンタープライズモードが起動するようします。<br><br>　3.セキュリティ(脆弱性)対策<br>　　インターネットオプション - 詳細設定 - セキュリティのSSL(2.0、3.0)を使用しないようにします。,11450,10,10332
3198342,IEのダイキン標準設定について教えてください。,IE11のインストーラーに組み込まれているダイキン設定は以下の設定を実施しております。<br><br>　1.初回セットアップの省略<br>　　バージョンアップした後、IE初回起動時のセットアップ画面を表示しないようにします。<br><br>　2.エンタープライズモードの設定<br>　　特定のURLにアクセスした際にエンタープライズモードが起動するようします。<br><br>　3.セキュリティ(脆弱性)対策<br>　　インターネットオプション - 詳細設定 - セキュリティのSSL(2.0、3.0)を使用しないようにします。,11451,10,10333
3198343,IEのダイキン標準設定とは何ですか。,IE11のインストーラーに組み込まれているダイキン設定は以下の設定を実施しております。<br><br>　1.初回セットアップの省略<br>　　バージョンアップした後、IE初回起動時のセットアップ画面を表示しないようにします。<br><br>　2.エンタープライズモードの設定<br>　　特定のURLにアクセスした際にエンタープライズモードが起動するようします。<br><br>　3.セキュリティ(脆弱性)対策<br>　　インターネットオプション - 詳細設定 - セキュリティのSSL(2.0、3.0)を使用しないようにします。,11452,10,10334
3198344,IEのダイキン標準設定とはどういう設定ですか。,IE11のインストーラーに組み込まれているダイキン設定は以下の設定を実施しております。<br><br>　1.初回セットアップの省略<br>　　バージョンアップした後、IE初回起動時のセットアップ画面を表示しないようにします。<br><br>　2.エンタープライズモードの設定<br>　　特定のURLにアクセスした際にエンタープライズモードが起動するようします。<br><br>　3.セキュリティ(脆弱性)対策<br>　　インターネットオプション - 詳細設定 - セキュリティのSSL(2.0、3.0)を使用しないようにします。,11453,10,10335
3198345,IE11をインストールしたいが、64bitフォルダの中身実行するのか。,64ビットのフォルダの中身を実行する必要はありません。インストーラが判断し実行します。,11454,10,10336
3198346,ウィンドウズにて、インターネットエクスプローラ11を設定したいが、64ビットフォルダの中身を個別で実行するのでしょうか。,64ビットのフォルダの中身を実行する必要はありません。インストーラが判断し実行します。,11455,10,10337
3198347,64bitのIE11インストールについて教えてください。,64ビットのフォルダの中身を実行する必要はありません。インストーラが判断し実行します。,11456,10,10338
3198348,64bitのInternet Explorer11のインストール方法が知りたい。,64ビットのフォルダの中身を実行する必要はありません。インストーラが判断し実行します。,11457,10,10339
3198349,64bitOSのIE11インストール方法について教えてください。,64ビットのフォルダの中身を実行する必要はありません。インストーラが判断し実行します。,11458,10,10340
3198350,64bitOSのIE11インストール方法が知りたい。,64ビットのフォルダの中身を実行する必要はありません。インストーラが判断し実行します。,11459,10,10341
3198351,IE11インストーラを実行時、以下のメッセージが表示されインストールができない。”Internet Explorer 11 のインストールに失敗しました。ダイキン情報システム インフラGr(7-205-413)までご連絡下さい。”,以下URLに接続しキャッシュクリアの手順を実施ください。再度インストーラを実行しIE11をインストールお願いします。http://www.intra.daikin.co.jp/email/software/ie/ie11/IE11_clear_cache.html,11460,10,4966
3198352,IEを実行したとき、初期設定の文言が表示される。,インターネットからIE11がインストールされた可能性があるので、インストーラを実行しダイキン設定をインストールしてください。<br>C:\DKI_WORK\IE11\IE11_installer.exe<br><br>端末にインストーラが無い場合は、以下へ連絡ください。<br>7-205-413,11461,10,10342
3198353,IE11へのアップデートの方法を教えてください。,IE11のインストーラはシステムから各端末へ自動配信されます。但し、自動配信中に端末がネットワークに接続されていない場合は自動配信が停止し、正常にインストーラが配信されない場合があります。<br>インストーラからIE11へアップデートできた端末があれば、以下フォルダをご自身の端末へコピーすればインストラーが利用できます。<br><br>端末にインストーラが配信されていない場合は、以下へご連絡ください。<br>7-205-413,11462,10,10343
3198354,IE11にアップデートをしたい。,IE11のインストーラはシステムから各端末へ自動配信されます。但し、自動配信中に端末がネットワークに接続されていない場合は自動配信が停止し、正常にインストーラが配信されない場合があります。<br>インストーラからIE11へアップデートできた端末があれば、以下フォルダをご自身の端末へコピーすればインストラーが利用できます。<br><br>端末にインストーラが配信されていない場合は、以下へご連絡ください。<br>7-205-413,11463,10,10344
3198355,Internet Explorer11にアップデートしたい。,IE11のインストーラはシステムから各端末へ自動配信されます。但し、自動配信中に端末がネットワークに接続されていない場合は自動配信が停止し、正常にインストーラが配信されない場合があります。<br>インストーラからIE11へアップデートできた端末があれば、以下フォルダをご自身の端末へコピーすればインストラーが利用できます。<br><br>端末にインストーラが配信されていない場合は、以下へご連絡ください。<br>7-205-413,11464,10,10345
3198356,IE11にバージョンアップしたい。,IE11のインストーラはシステムから各端末へ自動配信されます。但し、自動配信中に端末がネットワークに接続されていない場合は自動配信が停止し、正常にインストーラが配信されない場合があります。<br>インストーラからIE11へアップデートできた端末があれば、以下フォルダをご自身の端末へコピーすればインストラーが利用できます。<br><br>端末にインストーラが配信されていない場合は、以下へご連絡ください。<br>7-205-413,11465,10,10346
3198357,Internet Explorer11にバージョンアップしたい。,IE11のインストーラはシステムから各端末へ自動配信されます。但し、自動配信中に端末がネットワークに接続されていない場合は自動配信が停止し、正常にインストーラが配信されない場合があります。<br>インストーラからIE11へアップデートできた端末があれば、以下フォルダをご自身の端末へコピーすればインストラーが利用できます。<br><br>端末にインストーラが配信されていない場合は、以下へご連絡ください。<br>7-205-413,11466,10,10347
3198358,Internet Explorer11へアップグレードしたい。,IE11のインストーラはシステムから各端末へ自動配信されます。但し、自動配信中に端末がネットワークに接続されていない場合は自動配信が停止し、正常にインストーラが配信されない場合があります。<br>インストーラからIE11へアップデートできた端末があれば、以下フォルダをご自身の端末へコピーすればインストラーが利用できます。<br><br>端末にインストーラが配信されていない場合は、以下へご連絡ください。<br>7-205-413,11467,10,10348
3198359,IE11のインストール手順を知りたい,IE11のインストーラはシステムから各端末へ自動配信されます。但し、自動配信中に端末がネットワークに接続されていない場合は自動配信が停止し、正常にインストーラが配信されない場合があります。<br>インストーラからIE11へアップデートできた端末があれば、以下フォルダをご自身の端末へコピーすればインストラーが利用できます。<br><br>端末にインストーラが配信されていない場合は、以下へご連絡ください。<br>7-205-413,11468,10,10349
3198360,IE11のインストール手順を教えてください,IE11のインストーラはシステムから各端末へ自動配信されます。但し、自動配信中に端末がネットワークに接続されていない場合は自動配信が停止し、正常にインストーラが配信されない場合があります。<br>インストーラからIE11へアップデートできた端末があれば、以下フォルダをご自身の端末へコピーすればインストラーが利用できます。<br><br>端末にインストーラが配信されていない場合は、以下へご連絡ください。<br>7-205-413,11469,10,10350
3198361,エンタープライズモード適用方法の確認方法を知りたい。,以下URLに接続してください。<br>下図赤枠のアイコン（アドレス欄横にビルマーク）が表示されていれば、エンタープライズモードは適用されております。<br>http://10.1.20.5/,11470,10,10352
3198362,エンタープライズモードの確認方法を教えてください。,以下URLに接続してください。<br>下図赤枠のアイコン（アドレス欄横にビルマーク）が表示されていれば、エンタープライズモードは適用されております。<br>http://10.1.20.5/,11471,10,10353
3198363,エンタープライズモードの確認をしたい。,以下URLに接続してください。<br>下図赤枠のアイコン（アドレス欄横にビルマーク）が表示されていれば、エンタープライズモードは適用されております。<br>http://10.1.20.5/,11472,10,10354
3198364,エンタープライズモードの適用について教えてください。,以下URLに接続してください。<br>下図赤枠のアイコン（アドレス欄横にビルマーク）が表示されていれば、エンタープライズモードは適用されております。<br>http://10.1.20.5/,11473,10,10355
3198365,エンタープライズモードの適用について知りたい。,以下URLに接続してください。<br>下図赤枠のアイコン（アドレス欄横にビルマーク）が表示されていれば、エンタープライズモードは適用されております。<br>http://10.1.20.5/,11474,10,10356
3198366,IE11にてReportvviewer�を開くとアドオンのインストールが求められる,以下URLに接続しキャッシュクリアの手順を実施ください。再度インストーラを実行しIE11をインストールお願いします。<br>http://www.intra.daikin.co.jp/email/software/ie/ie11/IE11_clear_cache.html<br><br>※上記作業後に同様のエラーが発生する場合は、お手数ですがＤＫＩ インフラGr(7-205-413)まで<br>　ご連絡ください。 ,11475,10,6038
3198367,IEでReportvviewer�を開くとアドオンをインストールしろと言われる,以下URLに接続しキャッシュクリアの手順を実施ください。再度インストーラを実行しIE11をインストールお願いします。<br>http://www.intra.daikin.co.jp/email/software/ie/ie11/IE11_clear_cache.html<br><br>※上記作業後に同様のエラーが発生する場合は、お手数ですがＤＫＩ インフラGr(7-205-413)まで<br>　ご連絡ください。 ,11476,10,12515
3198368,インターネットエクスプローラにてレポートビュアーを開くとアドオンのインストールが要求される,以下URLに接続しキャッシュクリアの手順を実施ください。再度インストーラを実行しIE11をインストールお願いします。<br>http://www.intra.daikin.co.jp/email/software/ie/ie11/IE11_clear_cache.html<br><br>※上記作業後に同様のエラーが発生する場合は、お手数ですがＤＫＩ インフラGr(7-205-413)まで<br>　ご連絡ください。 ,11477,10,12516
3198369,端末に｢DKI_Workフォルダ｣が無いねんけど、別の端末から｢DKI_Workフォルダ｣をコピーして、IE11インストーラを利用してもええの？,コピー先の端末にてIE11のアップデートが完了していれば問題ありません。但しOsが32ビットの場合は問題ありませんが、64ビットの場合はインストーラ媒体が必要になります。<br>インストーラ媒体が無い場合は、以下へご連絡してください。<br><br>7-205-413,11478,10,10358
3198370,DKI_Workフォルダをコピーして、IE11をインストールして問題ないか。,コピー先の端末にてIE11のアップデートが完了していれば問題ありません。但しOsが32ビットの場合は問題ありませんが、64ビットの場合はインストーラ媒体が必要になります。<br>インストーラ媒体が無い場合は、以下へご連絡してください。<br><br>7-205-413,11479,10,10359
3198371,DKI_Workフォルダ｣を別の端末から｢DKI_Workフォルダをコピーしてインストールしても問題ないか。,コピー先の端末にてIE11のアップデートが完了していれば問題ありません。但しOsが32ビットの場合は問題ありませんが、64ビットの場合はインストーラ媒体が必要になります。<br>インストーラ媒体が無い場合は、以下へご連絡してください。<br><br>7-205-413,11480,10,10360
3198372,DKI_Workフォルダを別の端末から｢DKI_Workフォルダ｣をコピーしてインストールしてもよいか。,コピー先の端末にてIE11のアップデートが完了していれば問題ありません。但しOsが32ビットの場合は問題ありませんが、64ビットの場合はインストーラ媒体が必要になります。<br>インストーラ媒体が無い場合は、以下へご連絡してください。<br><br>7-205-413,11481,10,10361
3198373,IE11から印刷したら、プリンタのプロパティ画面で固まる。プリンタのプロパティ画面が開いた後は、全くマウスが反応せんと、画面を閉じることもできんくなった。,Adobe ReaderのバージョンをXIにアップデートしてください。<br>アップデートの手順は以下を参照ください。<br>C:\DKI_WORK\IE11\IE11_manual.pdfの「Adobe Reader XI インストール手順」 ,11482,10,10362
3198374,IEから印刷すると、プリンタのプロパティ画面で固まり，マウスが反応しない。,Adobe ReaderのバージョンをXIにアップデートしてください。<br>アップデートの手順は以下を参照ください。<br>C:\DKI_WORK\IE11\IE11_manual.pdfの「Adobe Reader XI インストール手順」 ,11483,10,10363
3198375,Daina-Webの画面が表示されない。,IE11のインストール後、DAINA-Web利用される場合、初期設定が必要になります。<br><br>＜DAINA-Web利用者向け＞<br>IE11にアップデートした際は、マニュアルに沿って初期設定を行ってください。<br>を実施し問題は改善しました。<br>　http://10.1.2.125:8080/NewNaviPortal/servlet/NaviEntryServlet,11484,10,10365
3198376,アドオン設定の対処方法を教えて欲しい。,アドオンの設定は各部門にてご判断ください。,11485,10,10366
3198377,インターネットエクスプローラの導入後、アドオンの設定が表示されたが、対応方法を教えて欲しい。,アドオンの設定は各部門にてご判断ください。,11486,10,10367
3198378,IE11のアドオン設定確認方法を教えてください。,アドオンの設定は各部門にてご判断ください。,11487,10,10368
3198379,IE11のアドオン設定確認方法について知りたい。,アドオンの設定は各部門にてご判断ください。,11488,10,10369
3198380,McAfeeのバージョンを知りたい。,以下URLの「更新履歴」の「McAfeeバージョンチェック」をクリックしてください。<br>McAfeeのバーション情報が表示されます。<br><br>http://www.intra.daikin.co.jp/email/software/mcafee/virusscan/enterprise/8.8/versionup.html,11489,10,10370
3198381,マカフィーのバージョンを確認するため、対処方法を教えて欲しい。,以下URLの「更新履歴」の「McAfeeバージョンチェック」をクリックしてください。<br>McAfeeのバーション情報が表示されます。<br><br>http://www.intra.daikin.co.jp/email/software/mcafee/virusscan/enterprise/8.8/versionup.html,11490,10,10371
3198382,マカフィーの除外設定方法,"バックアップソフト(ARCserve 等)やデータベースソフト(Oracle,SQL Server等)では、<br>ウイルススキャンの対象外とすることが推奨されている場合があります。<br>除外を行う場合は以下の情報を連絡して下さい。<br><br>コンピュータ名 <br>IPアドレス <br>McAfee VirusScanのインストールバージョン (例．8.8.0) <br>除外対象のフォルダ、又はファイルの一覧 <br><br>Oracle、SQL Server、ARCserveの推奨除外設定は下記になります。<br>Oracle　　　　推奨設定:https://kc.mcafee.com/corporate/index?page=content&id=KB54817&locale=ja_JP&viewlocale=ja_JP<br>SQL Server 推奨設定:https://support.microsoft.com/ja-jp/kb/309422<br>ARCserve　 推奨設定:https://arcserve.zendesk.com/hc/ja/articles/202164369<br>※尚、インストールされているソフトウェアのバージョンによって設定が異なる場合がございますので、ご注意ください。<br>　その他、ソフトウェア及び別バージョンに関しましては御確認ください。<br>",11491,10,10372
3198383,マカフィーの除外設定方法が知りたい,"バックアップソフト(ARCserve 等)やデータベースソフト(Oracle,SQL Server等)では、<br>ウイルススキャンの対象外とすることが推奨されている場合があります。<br>除外を行う場合は以下の情報を連絡して下さい。<br><br>コンピュータ名 <br>IPアドレス <br>McAfee VirusScanのインストールバージョン (例．8.8.0) <br>除外対象のフォルダ、又はファイルの一覧 <br><br>Oracle、SQL Server、ARCserveの推奨除外設定は下記になります。<br>Oracle　　　　推奨設定:https://kc.mcafee.com/corporate/index?page=content&id=KB54817&locale=ja_JP&viewlocale=ja_JP<br>SQL Server 推奨設定:https://support.microsoft.com/ja-jp/kb/309422<br>ARCserve　 推奨設定:https://arcserve.zendesk.com/hc/ja/articles/202164369<br>※尚、インストールされているソフトウェアのバージョンによって設定が異なる場合がございますので、ご注意ください。<br>　その他、ソフトウェア及び別バージョンに関しましては御確認ください。<br>",11492,10,10373
3198384,McAfeeのWindows Server対応。,Windows Server 2008 32bit環境で、McAfee VirusScan Enterprise 8.8 Patch5を利用している場合、ブルースクリーンエラーが発生し、　システムが予期せず再起動する障害が確認されています。<br>　本不具合は、McAfee VirusScan Enterprise 8.8 Patch7で修正されています。<br>　Windows Server 2008 32bit環境をご利用の場合は、McAfee VirusScan Enterprise 8.8 Patch7のインストールを推奨します。<br>以下URLからインストール手順を参照してください。<br>http://www.intra.daikin.co.jp/email/software/mcafee/virusscan/enterprise/8.8/install_new.html,11493,10,10374
3198385,McAfeeのセキュリティステータスが表示される。,「セキュリティステータスの表示」！を押下し「セキュリテイステータス画面」にて、内容を確認してください。,11494,10,10376
3198386,セキュリティステータスが表示される。,「セキュリティステータスの表示」！を押下し「セキュリテイステータス画面」にて、内容を確認してください。,11495,10,10377
3198387,マカフィーのセキュリティステータスが表示される。,「セキュリティステータスの表示」！を押下し「セキュリテイステータス画面」にて、内容を確認してください。,11496,10,10378
3198388,セキュリティステータスが表示されるので対処法を教えてください。,「セキュリティステータスの表示」！を押下し「セキュリテイステータス画面」にて、内容を確認してください。,11497,10,10379
3198389,McAfeeの手動更新に失敗するため、対処法を教えて欲しい。,"McAfeeのバージョンアップができない場合は下記を実施してください。<br>1. 左下Windowsスタートボタン-「すべてのプログラム」-「McAfee」-<br>　 「Virus Scanコンソール」を押下し、実行します。<br><br>2. Virus Scanコンソール画面にてタスク欄の「アクセス保護」を 右クリックし、<br>　　「無効」に変更します。変更後、Virus Scanコンソール画面を最小化します。<br><br>3.以下3点のファイルを全て削除してください。<br>　1）C:\Windows\TEMP\配下すべてのファイル<br>　2）C:\ProgramData\McAfee\Common Framework\catalog.z<br>　3）C:\ProgramData\McAfee\Common Framework\Current\配下すべてのフォルダ<br>　　※1）と3）は「TEMP」、「Current」のフォルダ自体を消すことがないように<br>　　　お願いします。<br>　　※削除の際、「続行」促す画面が出てきた場合は「続行」を押下してください。<br><br>4.以下手順に沿いInternetExplorer（以下、IEとする）の一時ファイルを<br>削除してください。<br>　1）IEを起動し、右上の「ツール」-「インターネットオプション」を押下してください。<br>　2）閲覧の履歴で「削除」を押下してください。<br>　3）「お気に入り Webサイトデータを保持する」、「インターネット一時ファイル」、<br>　　　「Cookie」にチェックを入れ、「削除」ボタンを押下してください。<br><br>5.2にて最小化したVirus Scanコンソール画面を表示し、「アクセス保護」を<br>　　「有効」に変更してください。<br><br>6.McAfeeの「セキュリティ更新」を実施し、結果をご連絡ください。<br><br>上記を実施しても改善されない場合、以下7と8の情報提供を<br>net-unyo@daikin.co.jpまで送付お願いします。<br>7.エラー画面のスクリーンショット<br><br>8.事象発生端末にて以下URLにアクセス後の画面のスクリーンショット <br>　　<a href=""http://mcafeecheck.daikin.co.jp/vercheck.cgi"" target=""_blank"">http://mcafeecheck.daikin.co.jp/vercheck.cgi</a>",11498,10,6048
3198390,情報収集ツールとは何ですか？,PCにインストールすることでPCの情報を自動的に収集するプログラムです。<br>資産管理エージェントとも呼びます。<br><br>収集される主な情報<br><br>PCの性能情報（PCの種類、PCの型番、CPU、メモリ、HDD容量など） <br>PCのOS情報（OSの種類、ホスト名、IPアドレス、最終ログインユーザーなど） <br>PCにインストールされているソフトウェア（Office2010など） <br>※文書ファイル、資料等の情報は収集しません。<br>,11499,10,10381
3198391,IT資産管理は何が収集されますか？,PCのハードウェア情報 <br>OSの情報 <br>IPアドレス等のネットワーク設定情報 <br>PCにインストールされているソフトウェア一覧 <br>ログインユーザーや最後に起動した日時 <br>※PC内の文書ファイル等は一切収集いたしません。<br><br>,11500,10,10382
3198392,IT資産管理で収集される情報は？,PCのハードウェア情報 <br>OSの情報 <br>IPアドレス等のネットワーク設定情報 <br>PCにインストールされているソフトウェア一覧 <br>ログインユーザーや最後に起動した日時 <br>※PC内の文書ファイル等は一切収集いたしません。<br><br>,11501,10,10383
3198393,IT資産管理で収集される情報を教えてください。,PCのハードウェア情報 <br>OSの情報 <br>IPアドレス等のネットワーク設定情報 <br>PCにインストールされているソフトウェア一覧 <br>ログインユーザーや最後に起動した日時 <br>※PC内の文書ファイル等は一切収集いたしません。<br><br>,11502,10,10384
3198394,IT資産管理の情報収集ツールの種類について教えてください。,情報収集ツールは３種類あります。<br><br>１．自動情報収集ツール（エージェント）　ダウンロード<br>　　PCにインストールすることで自動的にPCの最新情報を収集します。 <br>２．手動情報収集ツール（プッシュクライアント）　ダウンロード<br>　　PC上で手動実行することで、PC情報を収集してサーバに送信するツールです。 <br>３．オフライン情報収集ツール（オフラインクライアント）　ダウンロード<br>　　PC上で手動実行することで、PC情報を収集してログファイルを作成するツールです。<br>　　ネットワークに接続していないオフラインPC用のツールで、USBメモリ等にコピーして実行し　　　　　<br>　　ます。<br>作成されたログファイルをDKIに送付して頂く必要があります。 ,11503,10,10387
3198395,IT資産管理の情報収集ツールの種類は？,情報収集ツールは３種類あります。<br><br>１．自動情報収集ツール（エージェント）　ダウンロード<br>　　PCにインストールすることで自動的にPCの最新情報を収集します。 <br>２．手動情報収集ツール（プッシュクライアント）　ダウンロード<br>　　PC上で手動実行することで、PC情報を収集してサーバに送信するツールです。 <br>３．オフライン情報収集ツール（オフラインクライアント）　ダウンロード<br>　　PC上で手動実行することで、PC情報を収集してログファイルを作成するツールです。<br>　　ネットワークに接続していないオフラインPC用のツールで、USBメモリ等にコピーして実行し　　　　　<br>　　ます。<br>作成されたログファイルをDKIに送付して頂く必要があります。 ,11504,10,10388
3198396,自動情報収集をインストールする対象は？,原則としては会社資産のPCは全て対象となります。<br>但し以下の場合は、インストール対象から除外して頂いて構いません。<br><br>業務システムが稼動しているサーバ <br>計測器に接続している等、ソフトウェアをインストールできない環境のPC <br>完全オフラインのPC <br>性能が著しく低いPC <br>このようなサーバやPCに対しては環境に応じて<br>「台帳手管理」、「手動情報収集ツール」、「オフライン情報収集ツール」での対応になります。<br><br>　※自動収集ツールをインストールしていなくても台帳管理は必要です。<br><br>,11505,10,10390
3198397,自動情報収集が入っているか確認する方法は？,インストール後、画面右下にアイコンss1iconが表示されます。<br><br>但しアイコンが表示されるのは、まずPCを再起動してサーバと通信できた後になるため、<br>表示まで少し時間がかかる場合があります。<br>「タスクマネージャ」の「プロセス」タブをご確認ください。<br>“SS1”から始まるプロセスが動いていればインストールは完了しています。<br>,11506,10,10391
3198398,IT資産管理インストール確認方法について教えてください。,インストール後、画面右下にアイコンss1iconが表示されます。<br><br>但しアイコンが表示されるのは、まずPCを再起動してサーバと通信できた後になるため、<br>表示まで少し時間がかかる場合があります。<br>「タスクマネージャ」の「プロセス」タブをご確認ください。<br>“SS1”から始まるプロセスが動いていればインストールは完了しています。<br>,11507,10,10392
3198399,IT資産管理インストール確認方法を知りたい。,インストール後、画面右下にアイコンss1iconが表示されます。<br><br>但しアイコンが表示されるのは、まずPCを再起動してサーバと通信できた後になるため、<br>表示まで少し時間がかかる場合があります。<br>「タスクマネージャ」の「プロセス」タブをご確認ください。<br>“SS1”から始まるプロセスが動いていればインストールは完了しています。<br>,11508,10,10393
3198400,IT資産管理のインストールの確認方法,インストール後、画面右下にアイコンss1iconが表示されます。<br><br>但しアイコンが表示されるのは、まずPCを再起動してサーバと通信できた後になるため、<br>表示まで少し時間がかかる場合があります。<br>「タスクマネージャ」の「プロセス」タブをご確認ください。<br>“SS1”から始まるプロセスが動いていればインストールは完了しています。<br>,11509,10,10394
