id,question,answer,question_answer_id,bot_id,
40942,全室らく賃・らく賃サポート・トータルらく賃で管理が外れてパスワードを取得したが部屋登録の画面で管理を変更できない。,【らく賃/管理区分の変更】誤って部屋単位のパスワードを取得していないか確認してください。部屋単位のパスワードを取得していた場合、再度「建物全部」の変更のパスワードを取得してください。,23709,30,
40943,全室戸別らく賃・戸別らく賃サポート・トータル戸別らく賃で管理が外れてパスワードを取得したが物件登録の画面で管理を変更できない。,【らく賃/管理区分の変更】誤って部屋単位のパスワードを取得していないか確認してください。部屋単位のパスワードを取得していた場合、再度「建物全部」の変更のパスワードを取得してください。,23709,30,
40944,全室らく賃・らく賃サポート・トータルらく賃で家主様から資料を取得し管理が外れることになったがハウスコムシステムの処理はどのようにすればよいのか。,部屋のみ変更ですか？建物全体の変更ですか？,23711,30,
40945,全室らく賃・らく賃サポート・トータルらく賃で貸主様から書類を取得し管理が外れることになったがハウスコムシステムの処理はどのようにすればよいのか。,部屋のみ変更ですか？建物全体の変更ですか？,23711,30,
40946,全室戸別らく賃・戸別らく賃サポート・トータル戸別らく賃で家主様から書類を取得し管理が外れることになったがハウスコムシステムの処理はどのようにすればよいのか。,部屋のみ変更ですか？建物全体の変更ですか？,23711,30,
40947,戸別らく賃・全室らく賃・らく賃サポート・トータルらく賃で貸主様が法人だが法人名の変更の連絡をうけたがどのように処理すればよいか。,"【らく賃/家主様法人名の変更】
チェックリスト、賃貸人契約内容変更申請書、会社謄本(写し可)、もし建物全部事項が変更になっておりましたら、建物全部事項の取得を行ってください。
書類取得後、本社らく賃担当者湊・石川宛にもガルーンメールにて送付してください。また大東建託パートナーズ営業所に郵送等で連絡して、処理依頼をお願いします。",23712,30,
40948,戸別戸別らく賃・全室戸別らく賃・戸別らく賃サポート・トータル戸別らく賃で家主様が法人だが法人名の変更の連絡をうけたがどのように処理すればよいか。,"【らく賃/家主様法人名の変更】
チェックリスト、賃貸人契約内容変更申請書、会社謄本(写し可)、もし建物全部事項が変更になっておりましたら、建物全部事項の取得を行ってください。
書類取得後、本社らく賃担当者湊・石川宛にもガルーンメールにて送付してください。また大東建託パートナーズ営業所に郵送等で連絡して、処理依頼をお願いします。",23712,30,
40949,定期借家契約の物件だがらく賃・全室らく賃・らく賃サポート・トータルらく賃に切替はできるのか。,【らく賃/定期借家契約】らく賃は定期借家契約には切り替えできません。,23713,30,
40950,定期借家契約の物件だがらく賃・全室らく賃・らく賃サポート・トータルらく賃に切替えはできるのか。,【らく賃/定期借家契約】らく賃は定期借家契約には切り替えできません。,23713,30,
40951,定期借家契約のお部屋だがらく賃・全室らく賃・らく賃サポート・トータルらく賃に切り替えはできるのか。,【らく賃/定期借家契約】らく賃は定期借家契約には切り替えできません。,23713,30,
40952,定期借家契約の部屋だがらく賃・全室らく賃・らく賃サポート・トータルらく賃に切り替えはできるのか。,【らく賃/定期借家契約】らく賃は定期借家契約には切り替えできません。,23713,30,
40953,定借の物件だがらく賃・全室らく賃・らく賃サポート・トータルらく賃に切り替えはできるのか。,【らく賃/定期借家契約】らく賃は定期借家契約には切り替えできません。,23713,30,
40954,定期借家契約の物件だが戸別らく賃・全室戸別らく賃・戸別らく賃サポート・トータル戸別らく賃に切り替えはできるのか。,【らく賃/定期借家契約】らく賃は定期借家契約には切り替えできません。,23713,30,
40955,定期借家契約のお部屋だがらく賃・全室らく賃・らく賃サポート・トータルらく賃で受託はできるのか。,【らく賃/定期借家契約】らく賃は定期借家契約を受託できません。,23714,30,
40956,定期借家契約の部屋だがらく賃・全室らく賃・らく賃サポート・トータルらく賃で受託はできるのか。,【らく賃/定期借家契約】らく賃は定期借家契約を受託できません。,23714,30,
40957,定期借家契約の物件だがらく賃・全室らく賃・らく賃サポート・トータルらく賃で仕入はできるのか。,【らく賃/定期借家契約】らく賃は定期借家契約を受託できません。,23714,30,
40958,定借の物件だがらく賃・全室らく賃・らく賃サポート・トータルらく賃で受託はできるのか。,【らく賃/定期借家契約】らく賃は定期借家契約を受託できません。,23714,30,
40959,定期借家契約の物件だが戸別らく賃・全室戸別らく賃・戸別らく賃サポート・トータル戸別らく賃で受託はできるのか。,【らく賃/定期借家契約】らく賃は定期借家契約を受託できません。,23714,30,
40960,らく賃のオリコの申し込み書が欲しいがどうしたらよいか。,らく賃のオリコの申込書が欲しい場合、たのめーるプラスから発注をしてください。,23715,30,
40961,らく賃のオリコの申込み書が欲しいがどうしたらよいか。,らく賃のオリコの申込書が欲しい場合、たのめーるプラスから発注をしてください。,23715,30,
40962,らく賃のオリエントコーポレーションの申込書が欲しいがどうしたらよいか。,らく賃のオリコの申込書が欲しい場合、たのめーるプラスから発注をしてください。,23715,30,
40963,らく賃のｵﾘｴﾝﾄｺｰﾎﾟﾚｰｼｮﾝの申込書が欲しいがどうしたらよいか。,らく賃のオリコの申込書が欲しい場合、たのめーるプラスから発注をしてください。,23715,30,
40964,らく賃のｵﾘｺの申込書が欲しいがどうしたらよいか。,らく賃のオリコの申込書が欲しい場合、たのめーるプラスから発注をしてください。,23715,30,
40965,戸別らく賃のオリコの申込書が欲しいがどうしたらよいか。,らく賃のオリコの申込書が欲しい場合、たのめーるプラスから発注をしてください。,23715,30,
40966,ハウスガード（新リバップガード）の代理店手数料（保険売り上げ）の担当者は変更できるか。,【ﾊｳｽｶﾞｰﾄﾞの売上変更】ＨＣシステムの保険料精算画面では変更出来ません。売上月（前月）にハウスガードへ修正依頼をすると売上計上月（当月）に募集人＝担当者が変更され計上する事が出来ます。,23716,30,
40967,ハウスガード（ハウスガード）の代理店手数料（保険売上）の担当者は変更できるか。,【ﾊｳｽｶﾞｰﾄﾞの売上変更】ＨＣシステムの保険料精算画面では変更出来ません。売上月（前月）にハウスガードへ修正依頼をすると売上計上月（当月）に募集人＝担当者が変更され計上する事が出来ます。,23716,30,
40968,ハウスガード（ﾊｳｽｶﾞｰﾄﾞ）の代理店手数料（保険売上）の担当者は変更できるか。,【ﾊｳｽｶﾞｰﾄﾞの売上変更】ＨＣシステムの保険料精算画面では変更出来ません。売上月（前月）にハウスガードへ修正依頼をすると売上計上月（当月）に募集人＝担当者が変更され計上する事が出来ます。,23716,30,
40969,ハウスガード（ﾘﾊﾞｯﾌﾟｶﾞｰﾄﾞ）の代理店手数料（保険売上）の担当者は変更できるか。,【ﾊｳｽｶﾞｰﾄﾞの売上変更】ＨＣシステムの保険料精算画面では変更出来ません。売上月（前月）にハウスガードへ修正依頼をすると売上計上月（当月）に募集人＝担当者が変更され計上する事が出来ます。,23716,30,
40970,PCにガードワンシステムを追加したいがどのようにしたらよいか。,【ガードワンシステムを追加したい場合】基本店舗にパソコン2台が設定されています。追加の場合は、ガルーンの規定フォーム外申請にて承認後、システム課に依頼ください。,23717,30,
40971,ＰＣにガードワンシステムを追加したいがどのようにしたらよいか。,【ガードワンシステムを追加したい場合】基本店舗にパソコン2台が設定されています。追加の場合は、ガルーンの規定フォーム外申請にて承認後、システム課に依頼ください。,23717,30,
40972,PCにガードワンシステムを追加したいがどのようにしたらよいか。,【ガードワンシステムを追加したい場合】基本店舗にパソコン2台が設定されています。追加の場合は、ガルーンの規定フォーム外申請にて承認後、システム課に依頼ください。,23717,30,
40973,pcにガードワンシステムを追加したいがどのようにしたらよいか。,【ガードワンシステムを追加したい場合】基本店舗にパソコン2台が設定されています。追加の場合は、ガルーンの規定フォーム外申請にて承認後、システム課に依頼ください。,23717,30,
40974,ﾊﾟｿｺﾝにガードワンシステムを追加したいがどのようにしたらよいか。,【ガードワンシステムを追加したい場合】基本店舗にパソコン2台が設定されています。追加の場合は、ガルーンの規定フォーム外申請にて承認後、システム課に依頼ください。,23717,30,
40975,PCに三井ＭＳ1を追加したいがどのようにしてらよいか。,【ＭＳ1の追加】ＭＳ1の管理者が利用者管理画面から証明番号を追加発行してください。または、「利用中の電子証明数」が多数ある場合は、三井支社に使用していない電子証明番号を初期化依頼をして利用ください。,23718,30,
40976,ＰＣに三井ＭＳ1を追加したいがどのようにしてらよいか。,【ＭＳ1の追加】ＭＳ1の管理者が利用者管理画面から証明番号を追加発行してください。または、「利用中の電子証明数」が多数ある場合は、三井支社に使用していない電子証明番号を初期化依頼をして利用ください。,23718,30,
40977,PCに三井ＭＳ1を追加したいがどのようにしてらよいか。,【ＭＳ1の追加】ＭＳ1の管理者が利用者管理画面から証明番号を追加発行してください。または、「利用中の電子証明数」が多数ある場合は、三井支社に使用していない電子証明番号を初期化依頼をして利用ください。,23718,30,
40978,pcに三井ＭＳ1を追加したいがどのようにしてらよいか。,【ＭＳ1の追加】ＭＳ1の管理者が利用者管理画面から証明番号を追加発行してください。または、「利用中の電子証明数」が多数ある場合は、三井支社に使用していない電子証明番号を初期化依頼をして利用ください。,23718,30,
40979,ﾊﾟｿｺﾝに三井ＭＳ1を追加したいがどのようにしてらよいか。,【ＭＳ1の追加】ＭＳ1の管理者が利用者管理画面から証明番号を追加発行してください。または、「利用中の電子証明数」が多数ある場合は、三井支社に使用していない電子証明番号を初期化依頼をして利用ください。,23718,30,
40980,クレカ決済で一度キャンセル処理し再度クレカ決済を行ったが、既に精算金は貸主様に出金している場合どうしたらよいか。,【クレコムのキャンセル返金について】精算金をすでに家主様に出金している場合はガルーンの2-5仮払い申請を申請し、承認後に経理に振替入力を依頼ください。,23720,30,
40981,クレジットカード決済で一度キャンセル処理し再度クレジットカード決済を行ったが、既に精算金は家主様に出金している場合どうしたらよいか。,【クレコムのキャンセル返金について】精算金をすでに家主様に出金している場合はガルーンの2-5仮払い申請を申請し、承認後に経理に振替入力を依頼ください。,23720,30,
40982,ｸﾚｶ決済で一度キャンセル処理し再度ｸﾚｶ決済を行ったが、既に精算金は家主様に出金している場合どうしたらよいか。,【クレコムのキャンセル返金について】精算金をすでに家主様に出金している場合はガルーンの2-5仮払い申請を申請し、承認後に経理に振替入力を依頼ください。,23720,30,
40983,ｸﾚｼﾞｯﾄｶｰﾄﾞ決済で一度キャンセル処理し再度ｸﾚｼﾞｯﾄｶｰﾄﾞ決済を行ったが、既に精算金は家主様に出金している場合どうしたらよいか。,【クレコムのキャンセル返金について】精算金をすでに家主様に出金している場合はガルーンの2-5仮払い申請を申請し、承認後に経理に振替入力を依頼ください。,23720,30,
40984,大学大学生協東京事業連合に加盟している大学名の一覧はありますか,【大学生協/東京事業連合一覧】次のURLに大学生協東京事業連合の一覧があるので確認してください。（http://www.univ.coop/summary/index.html#tokyo）,23723,30,
40985,重説で借り主がﾘﾛｹｰｼｮﾝｼﾞｬﾊﾟﾝだが、業者書式の重説があり当社書式に押印が貰えないがどうすればよいか。,"【重説/ﾘﾛｹｰｼｮﾝｼﾞｬﾊﾟﾝ】
当社書式に押印が貰えない場合は下記の対応をお願いします。
・ハウスコム様式
１、作成後、社印＋取引士の記名押印
２、この状態で重説取込（入居者orリロの署名捺印はいらない）
３、借主控えのみリロに郵送する。ハウスコム控えは保管（署名捺印は無くてもOKです。）
４、もし借主控えもリロから返送があってしまったら契約書類に一緒に保管しておいて下さい。

・業者様式
１、リロに郵送、署名捺印もらう
２、返送頂いたのち、コピーをとって契約書類の中に保管してください。
（コピーはリロの署名捺印が必要です！）",23724,30,
40986,重説でお客様がﾘﾛｹｰｼｮﾝｼﾞｬﾊﾟﾝだが、業者書式の重説があり当社書式に押印が貰えないがどうすればよいか。,"【重説/ﾘﾛｹｰｼｮﾝｼﾞｬﾊﾟﾝ】
当社書式に押印が貰えない場合は下記の対応をお願いします。
・ハウスコム様式
１、作成後、社印＋取引士の記名押印
２、この状態で重説取込（入居者orリロの署名捺印はいらない）
３、借主控えのみリロに郵送する。ハウスコム控えは保管（署名捺印は無くてもOKです。）
４、もし借主控えもリロから返送があってしまったら契約書類に一緒に保管しておいて下さい。

・業者様式
１、リロに郵送、署名捺印もらう
２、返送頂いたのち、コピーをとって契約書類の中に保管してください。
（コピーはリロの署名捺印が必要です！）",23724,30,
40987,重説で入居者がﾘﾛｹｰｼｮﾝｼﾞｬﾊﾟﾝだが、業者書式の重説があり当社書式に押印が貰えないがどうすればよいか。,"【重説/ﾘﾛｹｰｼｮﾝｼﾞｬﾊﾟﾝ】
当社書式に押印が貰えない場合は下記の対応をお願いします。
・ハウスコム様式
１、作成後、社印＋取引士の記名押印
２、この状態で重説取込（入居者orリロの署名捺印はいらない）
３、借主控えのみリロに郵送する。ハウスコム控えは保管（署名捺印は無くてもOKです。）
４、もし借主控えもリロから返送があってしまったら契約書類に一緒に保管しておいて下さい。

・業者様式
１、リロに郵送、署名捺印もらう
２、返送頂いたのち、コピーをとって契約書類の中に保管してください。
（コピーはリロの署名捺印が必要です！）",23724,30,
40988,重要事項説明で借主がﾘﾛｹｰｼｮﾝｼﾞｬﾊﾟﾝだが、業者書式の重要事項説明があり当社書式に押印が貰えないがどうすればよいか。,"【重説/ﾘﾛｹｰｼｮﾝｼﾞｬﾊﾟﾝ】
当社書式に押印が貰えない場合は下記の対応をお願いします。
・ハウスコム様式
１、作成後、社印＋取引士の記名押印
２、この状態で重説取込（入居者orリロの署名捺印はいらない）
３、借主控えのみリロに郵送する。ハウスコム控えは保管（署名捺印は無くてもOKです。）
４、もし借主控えもリロから返送があってしまったら契約書類に一緒に保管しておいて下さい。

・業者様式
１、リロに郵送、署名捺印もらう
２、返送頂いたのち、コピーをとって契約書類の中に保管してください。
（コピーはリロの署名捺印が必要です！）",23724,30,
40989,重要事項説明で業者書式が使える業者はどこになるのか。,"【業社書式の重説】業者書式の重説が使える業者は下記になります。詳細は通達を確認してください。
・(株)ＡＭＢＩＴＩＯＮ
・(株)インベスターズクラウド
・(株)エフ・ジェー・ネクスト
・(株)ＭＤＩ
・(株)オンテック
・(株)クラスト　テクトピア横浜店
・(株)クラスト　テクトピア秦野店
・(株)クラスト　テクトピア静岡店
・ＫＯＮＯＩＫＥ　Ｃｏ．(株)
・埼玉西パナホーム(株)
・(株)大京穴吹不動産
・(株)タイセイ・ハウジー
""・大和リビング(株)
（大和リビングマネジメント(株)）""
・東急住宅リース(株)
""・東建コーポレーション(株)
（東建ビル管理(株)）""
・髙松エステート(株)
・ハイトスコーポレーション(株)
・パナホーム不動産(株)神奈川営業所
・パナホーム不動産(株)京葉営業所
・パナホーム不動産(株)埼玉営業所
・パナホーム不動産(株)東京営業所
""・三井不動産レジデンシャルリース(株)""
・三井ホームエステート(株)
・(株)メイクスレント
・(株)ユーミートラスト
",23725,30,
40990,オリエントコーポレーションの入居費用クレジットを使用したいがどうすればよいか。,【オリコ/入居費用クレジット】2017年3月31日まで受付分をもって取り扱いを中止しています。,23726,30,
40991,ｵﾘｴﾝﾄｺｰﾎﾟﾚｰｼｮﾝの入居費用クレジットを使用したいがどうすればよいか。,【オリコ/入居費用クレジット】2017年3月31日まで受付分をもって取り扱いを中止しています。,23726,30,
40992,ｵﾘｺの入居費用クレジットを使用したいがどうすればよいか。,【オリコ/入居費用クレジット】2017年3月31日まで受付分をもって取り扱いを中止しています。,23726,30,
40993,借り主がﾘﾛｹｰｼｮﾝｼﾞｬﾊﾟﾝの時の重説の対応方法を知りたい。,【重説/ﾘﾛｹｰｼｮﾝｼﾞｬﾊﾟﾝ】重説の運用については重要事項説明書運用の一部変更の件(20期018号）を参照下さい。,23727,30,
40994,お客様がﾘﾛｹｰｼｮﾝｼﾞｬﾊﾟﾝの時の重説の対応方法を知りたい。,【重説/ﾘﾛｹｰｼｮﾝｼﾞｬﾊﾟﾝ】重説の運用については重要事項説明書運用の一部変更の件(20期018号）を参照下さい。,23727,30,
40995,入居者がﾘﾛｹｰｼｮﾝｼﾞｬﾊﾟﾝの時の重説の対応方法を知りたい。,【重説/ﾘﾛｹｰｼｮﾝｼﾞｬﾊﾟﾝ】重説の運用については重要事項説明書運用の一部変更の件(20期018号）を参照下さい。,23727,30,
40996,借主がﾘﾛｹｰｼｮﾝｼﾞｬﾊﾟﾝの時の重要事項説明の対応方法を知りたい。,【重説/ﾘﾛｹｰｼｮﾝｼﾞｬﾊﾟﾝ】重説の運用については重要事項説明書運用の一部変更の件(20期018号）を参照下さい。,23727,30,
40997,重要事項説明で郵送対応ができる法人はどこになるのか。,【重説/郵送対応可能法人】�ﾘﾛｹｰｼｮﾝ・ｼﾞｬﾊﾟﾝ、東急社宅ﾏﾈｰｼﾞﾒﾝﾄ�、�日立ｱｰﾊﾞﾝｲﾝﾍﾞｽﾄﾒﾝﾄ、ﾘｺｰｸﾘｴｲﾃｨﾌﾞｻｰﾋﾞｽ�の4社になります。,23728,30,
40998,業者重要事項説明を使用する契約だが全部事項証明書と業者重要事項説明の構造が相違している。,"【重説/構造】
単純に構造の記載ミスの場合は、業者に依頼して修正してください。
重量鉄骨造を登記するときに鉄骨としている場合は、お客様への説明と重説をハウスコムにアップする時にコメント欄に内容の記載をして下さい。",23729,30,
40999,クレコムのクレジットカード決済額は、いくらででもいいでしょうか。,"【クレコムの決済金額】クレコムのクレカ決済では、最低金額は初回保証料以上の金額でクレカ決済してください。上限は保険料を除いた契約金以下の金額になります。
",23731,30,
41000,クレコムのｸﾚｶ決済額は、いくらででもいいでしょうか。,"【クレコムの決済金額】クレコムのクレカ決済では、最低金額は初回保証料以上の金額でクレカ決済してください。上限は保険料を除いた契約金以下の金額になります。
",23731,30,
41001,クレコムのｸﾚｼﾞｯﾄｶｰﾄﾞ決済額は、いくらででもいいでしょうか。,"【クレコムの決済金額】クレコムのクレカ決済では、最低金額は初回保証料以上の金額でクレカ決済してください。上限は保険料を除いた契約金以下の金額になります。
",23731,30,
41002,デジカメがこわれたがどうすればよいか。,自然損耗と破損のどちらの故障になりますか？,23733,30,
41003,ガソリンカードが磁気不良でこわれたがどうすればよいか。,【ガソリンカードの磁気不良】総務課にガルーンメールにて連絡下さい。新しいカードを作成し送付します。送付まで2〜3週間程度かかりますのでカード到着までは別の車両用のカードを利用下さい。,23736,30,
41004,子ども110番のステッカーの発注はどのようにすればよいか。,【子供110番ステッカ-の発注】総務課戸塚主任宛にガルーンメールにて連絡して下さい。,23737,30,
41005,車両両を別の店舗に移動することになったがどのようにしたらよいのか,【車両を別店舗への移動】車両Noとどこの店舗に移動するかを総務課戸塚主任宛にガルーンメールにて連絡下さい。,23739,30,
41006,社用車両を別の店舗に移動することになったがどのようにしたらよいのか,【車両を別店舗への移動】車両Noとどこの店舗に移動するかを総務課戸塚主任宛にガルーンメールにて連絡下さい。,23739,30,
41007,事故車両の子ども110番ステッカーがなくなってしまったがどのようにすればよいか。,"【子供110ステッカー/修理時の対応】修理前であれば、総務課戸塚主任宛にガルーンメールにて連絡しステッカーを取り寄せて、修理業者に貼り付けしてもらってください。
修理後であれば、店舗にて貼り付けを行って下さい。",23740,30,
41008,事故車両両の子供110番ステッカーがなくなってしまったがどのようにすればよいか。,"【子供110ステッカー/修理時の対応】修理前であれば、総務課戸塚主任宛にガルーンメールにて連絡しステッカーを取り寄せて、修理業者に貼り付けしてもらってください。
修理後であれば、店舗にて貼り付けを行って下さい。",23740,30,
41009,事故社用車両の子供110番ステッカーがなくなってしまったがどのようにすればよいか。,"【子供110ステッカー/修理時の対応】修理前であれば、総務課戸塚主任宛にガルーンメールにて連絡しステッカーを取り寄せて、修理業者に貼り付けしてもらってください。
修理後であれば、店舗にて貼り付けを行って下さい。",23740,30,
41010,らく賃の申し込み書がほしい。,たのめーるプラスから注文ができます。カテゴリ検索よりサプライヤ「総務課（庶務）」を選んで検索すると分かりやすいです。,23746,30,
41011,らく賃の申込み書がほしい。,たのめーるプラスから注文ができます。カテゴリ検索よりサプライヤ「総務課（庶務）」を選んで検索すると分かりやすいです。,23746,30,
41012,戸別らく賃の申込書がほしい。,たのめーるプラスから注文ができます。カテゴリ検索よりサプライヤ「総務課（庶務）」を選んで検索すると分かりやすいです。,23746,30,
41013,名刺の発注数を100枚以下でお願いいしたい（発注枚数を変則的にしたい）,【名刺発注】総務課山本・森田宛てにガルーンメールでご連絡ください。,23756,30,
41014,名札を失く/破損したが近々会議があり納品まで待てないので急ぎで対応して欲しい。,【名札/作成】総務課山本・森田宛てにガルーンメールでご連絡ください。,23762,30,
41015,名札をなくした/破損したが近々会議があり納品まで待てないので急ぎで対応して欲しい。,【名札/作成】総務課山本・森田宛てにガルーンメールでご連絡ください。,23762,30,
41016,名刺申請フォームについて質問いがあります。,【名札/申請フォーム】総務課山本・森田宛てにガルーンメールでご連絡ください。,23764,30,
41017,業務に必須なゴム印で（店舗印とは別の）イレギュラーな物を発注したい。,【物品/ゴム印】特注のゴム印の作成は総務課山本・森田宛てにガルーンメールでその内容の詳細を、ご連絡ください。,23765,30,
41018,新店準備室に配属される場合は名刺の申請は必須ですか？,【新店準備室/名刺】新店に関しては総務課で作成いたしますので発注（名刺申請）は不要です。お急ぎの場合は総務課山本・森田宛てにガルーンメールでご連絡ください。,23767,30,
41019,このたび新店準備室から新店に配属されるのですが名刺の申請は必須ですか？,新店に関しては総務課で作成いたしますので発注（名刺申請）は不要です。お急ぎの場合は総務課山本・森田宛てにガルーンメールでご連絡ください。,23768,30,
41020,金額を比較したいので店舗ゴム印の見積をお願いいできますでしょうか。,【店舗/ゴム印】見積書が欲しい場合、総務課山本・森田宛てにガルーンメールでご連絡ください。,23769,30,
41021,育休から復帰して名札がまだ前のロゴのものになるのですが新しい名札は本社から送っていただけるのでしょうか。また、その際社内申請は必須ですか。,【育休後/名札発注】ロゴが古い場合、社内申請は不要です。その旨を総務課山本・森田宛てにガルーンメールでご連絡ください。新しい名札の発送対応をさせていただきます。,23771,30,
41022,育休から復帰して名札がまだ前のロゴのものになるのですが新しい名札は書物社から送っていただけるのでしょうか。また、その際社内申請は必要ですか。,【育休後/名札発注】ロゴが古い場合、社内申請は不要です。その旨を総務課山本・森田宛てにガルーンメールでご連絡ください。新しい名札の発送対応をさせていただきます。,23771,30,
41023,"ホープハウスシステムと一緒にやっている貸主様セミナーの参加貸主様の出欠連絡は
どこにしたら宜しいですか。",【家主セミナー/家主の出欠連絡】つなぐ-en-システム株式会社に連絡をお願いします。ＴＥＬ：0120-279-508　ＦＡＸ：06-6380-0018　ＭＡＩL：toiawase@tsunagu-en.com,23774,30,
41024,"ホープハウスシステムと一緒にやっている貸主様セミナーに社員である自分が欠席する場合、
連絡はどこにしたら宜しいですか。",【家主セミナー/本人の欠席】総務課の上野宛に連絡をお願いします。,23775,30,
41025,店舗のシュレッダーがこわれた。,【シュレッダー/故障】総務課山本までガルーンメールにてご連絡ください。,23776,30,
41026,社用携帯をおとしてしまった。,【携帯電話を紛失した】平日：総務課山本まで早急にお電話ください。回線の停止処理・所在地の大まかな情報を取得いたします。土日：警察に連絡し紛失届けを出してください。,23781,30,
41027,THETAを落としてしまった。,【シータ/破損】総務課山本まで故障内容・色を明記の上、ガルーンメールにてご連絡ください。,23782,30,
41028,thetaを落としてしまった。,【シータ/破損】総務課山本まで故障内容・色を明記の上、ガルーンメールにてご連絡ください。,23782,30,
41029,ｼｰﾀを落としてしまった。,【シータ/破損】総務課山本まで故障内容・色を明記の上、ガルーンメールにてご連絡ください。,23782,30,
41030,THETAのWIFIが反応しない。,【シータのwifiが反応しない】総務課山本まで故障内容・色を明記の上、ガルーンメールにてご連絡ください。,23783,30,
41031,thetaのWIFIが反応しない。,【シータのwifiが反応しない】総務課山本まで故障内容・色を明記の上、ガルーンメールにてご連絡ください。,23783,30,
41032,ｼｰﾀのWIFIが反応しない。,【シータのwifiが反応しない】総務課山本まで故障内容・色を明記の上、ガルーンメールにてご連絡ください。,23783,30,
41033,THETAのWIFIのパスワードがわからない。,【シータ/パスワードが不明】本体裏のYJの後から始まる数字の打ち込みをお願い致します。,23784,30,
41034,thetaのWIFIのパスワードがわからない。,【シータ/パスワードが不明】本体裏のYJの後から始まる数字の打ち込みをお願い致します。,23784,30,
41035,ｼｰﾀのWIFIのパスワードがわからない。,【シータ/パスワードが不明】本体裏のYJの後から始まる数字の打ち込みをお願い致します。,23784,30,
41036,THETAが動かない。,【シータ/動作不良】総務課山本まで故障内容・色を明記の上、ガルーンメールにてご連絡ください。,23785,30,
41037,thetaが動かない。,【シータ/動作不良】総務課山本まで故障内容・色を明記の上、ガルーンメールにてご連絡ください。,23785,30,
41038,ｼｰﾀが動かない。,【シータ/動作不良】総務課山本まで故障内容・色を明記の上、ガルーンメールにてご連絡ください。,23785,30,
41039,シータの三脚がこわれた。,【シータ三脚/故障】たのめーるプラスから注文ができます。カテゴリ検索よりサプライヤ「総務課（庶務）」を選んで検索すると分かりやすいです。,23792,30,
41040,THETAの三脚が壊れた。,【シータ三脚/故障】たのめーるプラスから注文ができます。カテゴリ検索よりサプライヤ「総務課（庶務）」を選んで検索すると分かりやすいです。,23792,30,
41041,thetaの三脚が壊れた。,【シータ三脚/故障】たのめーるプラスから注文ができます。カテゴリ検索よりサプライヤ「総務課（庶務）」を選んで検索すると分かりやすいです。,23792,30,
41042,ｼｰﾀの三脚が壊れた。,【シータ三脚/故障】たのめーるプラスから注文ができます。カテゴリ検索よりサプライヤ「総務課（庶務）」を選んで検索すると分かりやすいです。,23792,30,
41043,コピー機が調子が悪い。,【複合機/故障】店舗複合機に記載されておりますフリーコールへお電話をお願い致します。,23795,30,
41044,プリンタが調子が悪い。,【複合機/故障】店舗複合機に記載されておりますフリーコールへお電話をお願い致します。,23795,30,
41045,ﾌﾟﾘﾝﾀが調子が悪い。,【複合機/故障】店舗複合機に記載されておりますフリーコールへお電話をお願い致します。,23795,30,
41046,ｺﾋﾟｰ機が調子が悪い。,【複合機/故障】店舗複合機に記載されておりますフリーコールへお電話をお願い致します。,23795,30,
41047,コピー機のカードが反応しない。,【複合機/カード故障】総務課山本まで内容を明記の上、ご連絡ください。,23797,30,
41048,プリンタのカードが反応しない。,【複合機/カード故障】総務課山本まで内容を明記の上、ご連絡ください。,23797,30,
41049,ﾌﾟﾘﾝﾀのカードが反応しない。,【複合機/カード故障】総務課山本まで内容を明記の上、ご連絡ください。,23797,30,
41050,ｺﾋﾟｰ機のカードが反応しない。,【複合機/カード故障】総務課山本まで内容を明記の上、ご連絡ください。,23797,30,
41051,コピー機のカードが曲がった。,【複合機/カード故障】総務課山本まで内容を明記の上、ご連絡ください。,23798,30,
41052,プリンタのカードが曲がった。,【複合機/カード故障】総務課山本まで内容を明記の上、ご連絡ください。,23798,30,
41053,ﾌﾟﾘﾝﾀのカードが曲がった。,【複合機/カード故障】総務課山本まで内容を明記の上、ご連絡ください。,23798,30,
41054,ｺﾋﾟｰ機のカードが曲がった。,【複合機/カード故障】総務課山本まで内容を明記の上、ご連絡ください。,23798,30,
41055,コピー機のカードをなくした。,【複合機/カード紛失】総務課山本まで内容を明記の上、ご連絡ください。,23799,30,
41056,プリンタのカードをなくした。,【複合機/カード紛失】総務課山本まで内容を明記の上、ご連絡ください。,23799,30,
41057,ﾌﾟﾘﾝﾀのカードをなくした。,【複合機/カード紛失】総務課山本まで内容を明記の上、ご連絡ください。,23799,30,
41058,ｺﾋﾟｰ機のカードをなくした。,【複合機/カード紛失】総務課山本まで内容を明記の上、ご連絡ください。,23799,30,
41059,新しく入社する社員の社用携帯が欲しい。,【携帯電話/新入社員用】携帯電話が届かない場合、総務課山本までガルーンメールにてご連絡ください。※入社通知から準備に1週間程度かかる場合があります。,23807,30,
41060,新しく入社する社員の名札が欲しい。,【新入社員の名札発注】本社で作成して店舗に送付致します。名札が届かない場合、総務課山本までガルーンメールにてご連絡ください。※入社通知から作成を行います。納品まで2週間程度かかります。,23809,30,
41061,経営計画書を失くしてしまった。,【経営計画書/紛失】10-1規定ﾌｫｰﾑ外申請・営業部長決済にて顛末書を添付し承認を受けてください。,23813,30,
41062,経営計画書をなくしたしてしまった。,【経営計画書/紛失】10-1規定ﾌｫｰﾑ外申請・営業部長決済にて顛末書を添付し承認を受けてください。,23813,30,
